reputation,answers
25074,"[[1, 1, 346], [0, 6, 946], [2, 0, 308], [1, 1, 304], [1, 0, 274], [0, 0, 403], [0, 5, 423], [2, 7, 612], [0, 1, 508], [0, 0, 395], [1, 0, 426], [0, 0, 283], [1, 1, 534], [3, 0, 348], [1, 4, 474], [4, 2, 512], [1, 0, 1468], [0, 0, 423], [0, 0, 745]]"
25047,"[[0, 0, 1411]]"
25046,"[[1, 4, 1862], [3, 10, 3818], [0, 0, 2007]]"
25017,"[[2, 0, 429], [1, 0, 579], [0, 0, 318], [3, 1, 943], [1, 5, 1177], [3, 1, 1179], [1, 0, 677], [0, 0, 1302]]"
24994,"[[1, 0, 1116]]"
24904,"[[0, 0, 2111], [1, 0, 1159]]"
24902,"[[0, 0, 440], [0, 2, 238], [0, 0, 461], [1, 1, 237], [0, 3, 417], [1, 1, 642]]"
24843,"[[0, 0, 648], [0, 0, 689], [0, 0, 1645], [1, 2, 2200], [0, 2, 403], [0, 0, 701], [0, 0, 438], [0, 0, 989], [1, 0, 1148], [1, 2, 391], [0, 0, 420], [1, 2, 510]]"
24695,"[[1, 4, 757], [0, 0, 914], [2, 4, 320], [1, 2, 626], [1, 1, 474], [1, 2, 374], [0, 4, 264]]"
24686,"[[1, 1, 495], [0, 1, 112], [1, 0, 298], [1, 0, 137], [1, 0, 2127]]"
24653,"[[1, 0, 1111]]"
24651,"[[1, 0, 1380]]"
24596,"[[0, 0, 365], [0, 0, 710]]"
24555,"[[0, 1, 502], [0, 0, 796], [0, 0, 2735], [1, 0, 3537], [1, 0, 1234], [1, 3, 859], [-1, 3, 1918], [1, 0, 1119], [0, 0, 293], [-1, 0, 951], [1, 0, 905], [0, 4, 662], [1, 2, 2222], [1, 8, 2998], [1, 0, 765], [2, 0, 611], [0, 0, 1399], [1, 0, 1715], [1, 0, 1414], [0, 4, 537], [0, 0, 1254], [0, 0, 552], [1, 0, 2287]]"
24549,"[[1, 0, 4382]]"
24540,"[[1, 0, 472], [2, 1, 384], [0, 2, 381], [2, 0, 523], [0, 1, 371], [3, 0, 611], [4, 0, 199], [0, 1, 353], [3, 0, 313], [0, 0, 275], [0, 0, 370], [0, 0, 599], [1, 0, 634], [0, 1, 493], [0, 0, 334], [3, 0, 213], [0, 3, 269], [0, 0, 315], [2, 0, 494], [0, 0, 362], [1, 2, 269], [1, 4, 376], [-1, 0, 610], [1, 2, 231]]"
24520,"[[0, 0, 1438]]"
24331,"[[0, 1, 686], [2, 0, 721], [1, 0, 287]]"
24314,"[[1, 3, 753]]"
24314,"[[1, 0, 2754], [1, 0, 767], [0, 4, 297], [1, 2, 460], [0, 1, 405], [1, 2, 1246], [1, 0, 929]]"
24309,"[[1, 0, 1956]]"
24303,"[[1, 0, 1673], [1, 2, 1416], [1, 4, 542], [0, 0, 1118], [0, 2, 1049], [0, 0, 2030], [1, 0, 884], [0, 0, 1215], [0, 0, 4398], [0, 10, 1477], [0, 0, 1693], [1, 2, 1325], [1, 3, 1157], [1, 2, 1120], [1, 2, 2326], [1, 0, 895], [1, 0, 1305], [0, 0, 1522], [1, 0, 798], [0, 1, 2148], [2, 0, 404], [0, 0, 2001], [0, 3, 1293], [1, 0, 610]]"
24283,"[[1, 1, 2056], [0, 3, 608]]"
24248,"[[1, 1, 202]]"
24212,"[[1, 0, 1020], [0, 0, 2381], [-1, 0, 960], [1, 0, 185], [3, 0, 1589], [2, 1, 486], [0, 1, 530]]"
24160,"[[1, 5, 3884], [1, 0, 967], [1, 5, 1012], [0, 0, 2819], [1, 0, 1017]]"
24096,"[[0, 0, 1534]]"
24076,"[[2, 5, 2529], [0, 1, 3714], [0, 0, 2506], [1, 0, 6525], [2, 0, 3655], [3, 0, 3036], [0, 0, 2491], [3, 0, 7166]]"
23948,"[[0, 0, 190]]"
23932,"[[1, 0, 1110], [1, 0, 1177]]"
23913,"[[0, 0, 801]]"
23905,"[[0, 0, 935], [0, 0, 1628]]"
23883,"[[2, 2, 1370], [8, 0, 3014], [0, 0, 147], [2, 1, 361], [4, 1, 727], [2, 0, 1074], [1, 4, 331], [0, 0, 1264], [0, 0, 1038], [0, 0, 614], [1, 0, 1119]]"
23810,"[[1, 3, 1203], [0, 1, 367], [0, 0, 2338], [1, 1, 1246], [2, 9, 730]]"
23799,"[[3, 2, 634]]"
23780,"[[1, 0, 624]]"
23759,"[[2, 0, 1459], [0, 1, 1012], [3, 0, 719], [2, 3, 1447], [15, 1, 233]]"
23725,"[[0, 1, 185], [0, 1, 560]]"
23695,"[[2, 2, 742]]"
23670,"[[0, 0, 705], [1, 0, 245], [1, 0, 867]]"
23665,"[[0, 0, 1628]]"
23627,"[[0, 0, 972]]"
23547,"[[1, 0, 306], [0, 0, 1800], [1, 0, 1393], [0, 0, 1663], [1, 1, 799], [0, 0, 721], [0, 1, 1701], [1, 5, 1815]]"
23546,"[[3, 0, 1557], [1, 4, 3021], [1, 0, 487], [1, 0, 387], [1, 0, 514], [4, 0, 327]]"
23546,"[[1, 0, 664], [0, 0, 460], [0, 0, 957], [0, 0, 447]]"
23526,"[[1, 2, 1658], [0, 3, 787], [2, 0, 599], [0, 0, 1008], [0, 0, 411], [0, 0, 930]]"
23498,"[[0, 0, 342], [0, 0, 393]]"
23485,"[[1, 0, 3139]]"
23465,"[[1, 0, 3646], [1, 2, 2927], [2, 0, 1715], [0, 0, 1101], [0, 0, 2910]]"
23449,"[[2, 2, 299]]"
23409,"[[0, 0, 807], [1, 0, 918]]"
23342,"[[0, 6, 1455]]"
23323,"[[0, 0, 3665]]"
23293,"[[0, 7, 1221], [0, 0, 370], [1, 1, 1336], [0, 0, 391]]"
23288,"[[1, 4, 1710]]"
23239,"[[0, 1, 210], [0, 0, 261], [2, 0, 1329], [1, 0, 2546], [0, 2, 696]]"
23229,"[[1, 0, 753], [0, 0, 430], [0, 0, 775], [0, 0, 385]]"
23206,"[[0, 0, 1627]]"
23201,"[[0, 0, 470]]"
23201,"[[1, 1, 851], [0, 11, 1389], [-1, 4, 1503], [0, 1, 399], [0, 4, 135], [0, 0, 1062], [0, 0, 565], [0, 0, 814], [0, 0, 1115], [1, 0, 1450], [0, 0, 472], [0, 0, 410], [1, 1, 576]]"
23199,"[[3, 1, 777]]"
23193,"[[0, 0, 2543]]"
23183,"[[2, 1, 854], [1, 2, 1166], [0, 1, 396], [1, 1, 412], [1, 0, 355]]"
23176,"[[0, 0, 882]]"
23168,"[[1, 0, 693], [2, 0, 646], [0, 0, 545], [2, 5, 363], [1, 2, 275], [3, 1, 75], [0, 2, 143]]"
23103,"[[1, 0, 982], [6, 1, 1589]]"
23074,"[[1, 0, 2032]]"
23042,"[[1, 1, 335], [1, 1, 332], [1, 2, 722], [0, 0, 168], [0, 2, 289], [0, 0, 277]]"
22926,"[[0, 0, 413]]"
22910,"[[1, 2, 218], [0, 0, 1441], [0, 4, 880], [1, 4, 231], [1, 1, 1439], [0, 2, 654]]"
22882,"[[1, 0, 954]]"
22817,"[[0, 0, 1521], [1, 0, 1403], [0, 0, 614], [1, 1, 1867], [0, 2, 1541], [1, 0, 1443], [0, 0, 1587], [1, 0, 1014], [0, 0, 2264], [0, 0, 948], [0, 6, 703], [0, 0, 1393], [0, 0, 700], [0, 0, 1389]]"
22791,"[[0, 0, 1304]]"
22756,"[[1, 2, 552]]"
22751,"[[0, 0, 659]]"
22746,"[[0, 0, 900], [3, 5, 546], [0, 0, 485], [1, 0, 3380]]"
22746,"[[0, 1, 1039], [1, 0, 3327], [0, 0, 821], [1, 0, 1366], [0, 0, 809], [2, 0, 927], [0, 1, 3218]]"
22699,"[[0, 0, 3818]]"
22698,"[[2, 0, 824], [3, 0, 849], [2, 2, 4883], [2, 2, 1413], [0, 0, 1772], [1, 2, 2078]]"
22675,"[[0, 0, 2241]]"
22595,"[[1, 0, 681]]"
22546,"[[1, 0, 419], [0, 1, 320]]"
22546,"[[1, 0, 7462], [0, 0, 1125], [0, 0, 6014], [0, 0, 5326], [0, 2, 5290], [0, 0, 632], [1, 1, 2253], [0, 0, 1993]]"
22528,"[[1, 0, 1654], [0, 4, 545], [0, 2, 1228], [2, 3, 1032]]"
22520,"[[1, 0, 366]]"
22519,"[[1, 1, 890]]"
22426,"[[0, 0, 821], [0, 1, 1021], [1, 0, 500], [2, 0, 1295], [1, 0, 541]]"
22410,"[[0, 4, 404], [1, 6, 1401], [0, 0, 1463], [1, 6, 1995], [0, 0, 285], [0, 0, 786], [1, 0, 1642], [0, 0, 613], [0, 0, 233], [1, 0, 1588], [0, 0, 889], [0, 1, 727], [0, 0, 1271], [0, 0, 1374], [0, 0, 805], [0, 3, 313], [0, 1, 1253], [1, 5, 1622], [0, 0, 1328], [0, 0, 593], [2, 3, 2455], [1, 0, 1427], [0, 1, 2416], [1, 0, 576], [0, 0, 1171], [0, 0, 408], [0, 3, 1992], [0, 0, 521], [0, 0, 470], [0, 0, 337], [1, 0, 962], [1, 0, 842], [0, 0, 654], [1, 7, 414], [0, 0, 1181], [0, 0, 849], [0, 0, 2650], [0, 0, 834], [0, 9, 1041], [0, 0, 1813], [0, 0, 2411], [0, 0, 895], [0, 0, 1894]]"
22355,"[[0, 2, 678], [1, 0, 2681], [0, 0, 691]]"
22345,"[[0, 0, 108]]"
22253,"[[0, 0, 878]]"
22204,"[[1, 0, 921], [2, 2, 988]]"
22204,"[[0, 5, 2024], [1, 6, 4321]]"
22188,"[[1, 0, 591]]"
22103,"[[3, 0, 421], [-1, 2, 677], [2, 0, 351]]"
22014,"[[2, 8, 523], [0, 0, 270], [0, 0, 207], [2, 2, 199], [1, 0, 175], [0, 2, 665], [3, 2, 291], [0, 0, 197], [0, 2, 407]]"
22013,"[[1, 0, 2863], [0, 0, 1217], [1, 3, 4058], [0, 5, 2634], [-1, 1, 2131], [0, 0, 12769], [0, 3, 2923], [0, 4, 5232]]"
21989,"[[0, 0, 2019]]"
21945,"[[1, 0, 245]]"
21919,"[[0, 0, 1227]]"
21910,"[[0, 0, 689]]"
21840,"[[0, 0, 902]]"
21829,"[[1, 3, 609], [0, 0, 570], [0, 0, 466], [0, 0, 574], [1, 5, 955], [0, 7, 398]]"
21826,"[[1, 0, 270]]"
21795,"[[0, 0, 292], [1, 2, 331], [1, 4, 480]]"
21793,"[[0, 4, 492], [0, 0, 601], [1, 0, 839], [0, 4, 363], [0, 3, 351], [0, 0, 379], [0, 0, 879]]"
21774,"[[2, 0, 572], [0, 0, 1218], [1, 0, 1221]]"
21672,"[[0, 0, 7569]]"
21666,"[[1, 1, 515]]"
21650,"[[1, 0, 765]]"
21632,"[[0, 0, 325]]"
21591,"[[0, 0, 2717], [0, 0, 567], [0, 0, 1962], [0, 0, 772], [1, 2, 498], [1, 0, 1822], [1, 1, 1768], [0, 0, 3109], [0, 0, 3922], [0, 0, 1085], [1, 0, 1721], [2, 3, 6061], [0, 0, 549], [2, 0, 6970], [1, 0, 3022], [1, 0, 1062]]"
21575,"[[0, 0, 2159]]"
21575,"[[1, 4, 734], [0, 1, 2228], [1, 3, 1478]]"
21573,"[[1, 0, 1086], [0, 0, 460], [0, 0, 1195], [0, 2, 430], [1, 0, 1219], [0, 0, 487], [0, 0, 299], [0, 0, 2165], [0, 0, 650], [2, 0, 1119], [1, 2, 1601], [0, 0, 1096], [1, 0, 1653], [0, 0, 1086]]"
21557,"[[1, 0, 1239], [0, 0, 3448]]"
21502,"[[2, 0, 593]]"
21476,"[[1, 2, 2204], [2, 0, 4838], [2, 0, 2684]]"
21473,"[[0, 0, 1978], [0, 0, 1731]]"
21394,"[[1, 0, 1425]]"
21335,"[[1, 0, 440], [1, 2, 561], [1, 0, 423], [1, 1, 2106], [1, 0, 1420], [0, 0, 317], [0, 0, 753]]"
21334,"[[2, 2, 1011], [0, 0, 786], [0, 0, 1155], [0, 1, 438], [3, 2, 2895], [1, 0, 788], [1, 1, 1058], [1, 1, 2041], [0, 3, 2372], [0, 1, 526]]"
21328,"[[3, 1, 856]]"
21294,"[[0, 0, 386]]"
21276,"[[0, 1, 1545], [1, 0, 2271], [0, 4, 6884], [0, 0, 1505], [0, 2, 1840], [2, 0, 2019], [1, 0, 1319], [0, 0, 3162], [1, 0, 1046], [0, 0, 560], [0, 0, 1997], [1, 2, 1503], [2, 4, 3142], [2, 1, 2734], [0, 0, 9004], [2, 0, 1907], [1, 0, 197], [0, 15, 2972], [1, 0, 1059], [0, 0, 724], [2, 0, 1482], [0, 0, 1592], [2, 5, 4734], [0, 0, 2438], [0, 0, 2054], [1, 0, 1766], [2, 0, 1777], [2, 2, 1401], [1, 0, 521], [3, 0, 4293], [2, 0, 902], [1, 0, 1113], [1, 0, 1154], [4, 4, 1420], [1, 0, 13246], [0, 4, 2340], [1, 1, 3631], [2, 2, 3670], [0, 2, 522], [1, 0, 1377], [4, 0, 719], [0, 0, 5695], [0, 0, 3317], [0, 0, 1450], [2, 0, 2449], [1, 0, 440], [2, 4, 767], [1, 6, 480], [0, 0, 4255], [0, 0, 380], [0, 0, 1066], [0, 0, 3970], [2, 0, 3995], [0, 0, 1852], [0, 0, 4536]]"
21240,"[[0, 2, 542]]"
21239,"[[0, 0, 369], [0, 0, 737]]"
21120,"[[2, 0, 718], [2, 2, 1692], [1, 0, 1492], [2, 2, 1511], [1, 0, 1226], [1, 0, 1773], [0, 0, 734], [2, 0, 697], [0, 0, 2668], [1, 0, 1457], [2, 4, 1233], [1, 6, 2898]]"
21076,"[[2, 0, 1028]]"
21064,"[[0, 0, 863], [0, 0, 268], [0, 0, 418], [1, 0, 2403], [1, 0, 1785], [0, 0, 1908], [0, 0, 960], [1, 0, 1389], [1, 0, 2780], [1, 0, 1053], [0, 0, 2691], [1, 1, 1092]]"
21003,"[[0, 0, 1217], [1, 0, 2452], [0, 0, 4027]]"
20970,"[[0, 0, 3156]]"
20952,"[[1, 1, 332], [0, 0, 1429], [1, 0, 758], [0, 5, 1227], [0, 0, 2656], [1, 1, 959], [1, 1, 2381], [0, 0, 1047], [0, 0, 1051], [2, 0, 2085], [3, 0, 1190], [1, 8, 1467], [0, 0, 1575], [2, 1, 938], [0, 0, 823], [0, 0, 1027], [1, 5, 1922], [0, 0, 899], [0, 0, 1091], [0, 0, 857]]"
20933,"[[0, 0, 2039], [0, 0, 690]]"
20913,"[[2, 0, 813], [2, 0, 313], [3, 2, 1689], [1, 5, 683], [1, 0, 196], [1, 3, 771], [1, 0, 489], [1, 1, 1338], [0, 0, 549]]"
20910,"[[1, 0, 1021]]"
20894,"[[4, 0, 742], [1, 0, 589], [3, 0, 306], [2, 2, 700], [1, 4, 378]]"
20893,"[[0, 0, 2521], [1, 0, 280], [0, 0, 236]]"
20893,"[[0, 0, 1553]]"
20892,"[[0, 0, 1383], [0, 0, 1223], [1, 3, 3861], [0, 1, 2431], [0, 0, 1149], [0, 0, 1007], [0, 0, 1658]]"
20848,"[[0, 1, 578]]"
20839,"[[0, 0, 1899], [2, 0, 13026], [2, 0, 1579], [2, 4, 1143], [2, 5, 8229], [0, 0, 2405], [0, 0, 2141], [2, 0, 5060], [0, 0, 1990], [1, 0, 3998], [3, 0, 5414], [1, 2, 560], [0, 0, 4198], [0, 0, 4274], [0, 0, 1740], [0, 1, 3762], [1, 0, 1580], [2, 3, 1875], [0, 0, 1047], [1, 0, 9466], [1, 1, 4174], [1, 2, 3095], [0, 10, 6281], [1, 0, 1336], [0, 0, 1434], [0, 1, 2198], [1, 4, 6192], [1, 0, 1691], [0, 0, 2646], [0, 0, 1615], [2, 1, 2773], [0, 0, 615], [0, 2, 3633], [1, 2, 2886], [0, 0, 3821], [0, 0, 5682], [-2, 0, 863], [1, 1, 8150], [2, 0, 1461], [1, 3, 1372]]"
20814,"[[1, 0, 159]]"
20812,"[[0, 0, 930]]"
20795,"[[0, 0, 691]]"
20792,"[[0, 0, 904]]"
20749,"[[0, 2, 3664]]"
20739,"[[0, 0, 224]]"
20592,"[[1, 0, 1701], [2, 0, 2965]]"
20591,"[[1, 2, 2793], [1, 5, 861], [0, 0, 1048], [0, 0, 2197], [2, 0, 3841], [1, 0, 2595], [0, 1, 2566], [0, 4, 1748], [1, 1, 1660], [3, 0, 2997], [1, 0, 2321], [0, 1, 1224], [0, 0, 1305], [1, 0, 4178], [0, 0, 3182], [0, 0, 6555], [0, 0, 1612]]"
20547,"[[0, 1, 2965], [0, 0, 392], [0, 1, 3041], [2, 6, 1893], [2, 0, 957], [2, 1, 1186], [1, 2, 358], [2, 3, 3284], [4, 2, 1228], [1, 6, 1066], [0, 0, 724]]"
20520,"[[1, 0, 267]]"
20502,"[[1, 0, 1770], [0, 2, 3149]]"
20500,"[[0, 4, 6340], [2, 0, 1632], [0, 0, 1226], [0, 0, 1795]]"
20499,"[[1, 0, 2138], [0, 2, 956], [0, 0, 116], [0, 0, 508], [0, 0, 948]]"
20434,"[[1, 1, 2361]]"
20422,"[[0, 0, 556], [0, 0, 396]]"
20399,"[[1, 0, 1152]]"
20384,"[[1, 1, 838], [2, 0, 927], [1, 0, 712], [1, 1, 1091]]"
20378,"[[2, 2, 623], [0, 0, 498]]"
20296,"[[0, 2, 1887]]"
20291,"[[0, 0, 3838]]"
20251,"[[1, 2, 862], [2, 6, 1049], [2, 0, 480], [0, 5, 1450], [1, 0, 197], [1, 0, 253], [1, 0, 516], [2, 1, 411], [0, 0, 342], [0, 0, 462], [0, 0, 427], [1, 0, 884], [0, 0, 837], [0, 0, 258], [1, 2, 819], [1, 6, 679], [0, 0, 344], [2, 0, 1111], [0, 0, 2811], [0, 2, 618], [0, 0, 833], [0, 0, 391], [0, 0, 433], [0, 0, 500], [1, 3, 267], [0, 0, 752], [0, 0, 351], [1, 0, 375], [1, 2, 895], [0, 0, 1073], [1, 6, 273], [0, 0, 455], [0, 11, 790], [0, 0, 1140], [0, 0, 768], [0, 0, 1333], [0, 0, 576], [0, 0, 333], [0, 0, 176], [0, 2, 576], [0, 1, 398], [1, 8, 627]]"
20242,"[[1, 0, 505]]"
20234,"[[0, 0, 1235]]"
20201,"[[-1, 0, 949]]"
20171,"[[0, 0, 1052], [0, 0, 2426], [2, 0, 1050], [0, 0, 787], [2, 1, 1086], [0, 1, 2430], [0, 0, 528]]"
20168,"[[2, 0, 738], [0, 0, 426]]"
20104,"[[1, 0, 1030]]"
20093,"[[0, 0, 970], [0, 0, 442], [2, 2, 1039], [0, 0, 1190], [1, 1, 1061], [1, 1, 144], [1, 2, 267], [0, 3, 704], [0, 0, 1649], [0, 0, 774]]"
20069,"[[0, 1, 414], [1, 1, 508], [0, 3, 491], [1, 5, 391], [0, 0, 173], [1, 0, 468], [1, 2, 519]]"
20047,"[[0, 0, 1017]]"
20029,"[[0, 1, 1400], [0, 5, 603]]"
19961,"[[-1, 0, 1436]]"
19881,"[[0, 0, 613], [0, 0, 911], [0, 0, 929], [0, 0, 802], [0, 0, 818], [0, 0, 1499], [0, 0, 755], [0, 0, 729], [0, 0, 3029], [0, 0, 574], [0, 0, 1076], [0, 0, 1250], [0, 0, 716], [0, 0, 818]]"
19876,"[[1, 0, 319], [1, 0, 1090], [1, 1, 2423], [0, 5, 3670], [0, 2, 1654], [1, 0, 1534], [3, 0, 1173], [2, 0, 876], [0, 0, 1576], [2, 0, 1541], [1, 0, 3208], [1, 0, 1946], [1, 0, 5531], [1, 0, 1018], [-1, 0, 2901], [1, 1, 2888], [0, 0, 713], [0, 0, 2026]]"
19852,"[[0, 0, 376]]"
19849,"[[0, 0, 491]]"
19828,"[[1, 0, 885]]"
19810,"[[1, 0, 2642]]"
19761,"[[0, 0, 365], [1, 0, 819]]"
19757,"[[1, 0, 1061]]"
19699,"[[1, 2, 460]]"
19690,"[[0, 0, 1886]]"
19667,"[[1, 0, 336], [1, 2, 536], [1, 0, 894], [1, 0, 648], [1, 0, 97], [0, 0, 663], [0, 2, 337], [1, 0, 1213], [2, 1, 205], [-1, 1, 377], [1, 1, 402]]"
19666,"[[0, 0, 1752], [1, 2, 600], [1, 2, 1754]]"
19530,"[[3, 0, 1542], [0, 0, 1504]]"
19497,"[[0, 3, 509]]"
19455,"[[1, 0, 636]]"
19453,"[[0, 0, 1131], [0, 0, 4508], [0, 0, 2650], [3, 4, 2251], [1, 2, 3133], [0, 4, 2710], [1, 0, 1616]]"
19388,"[[0, 0, 833]]"
19386,"[[0, 0, 1443], [0, 0, 786], [0, 1, 1168]]"
19382,"[[2, 0, 286], [1, 3, 264]]"
19380,"[[0, 0, 1057]]"
19323,"[[1, 2, 499], [1, 0, 1083]]"
19319,"[[1, 0, 260]]"
19275,"[[0, 0, 2139], [0, 0, 100], [0, 2, 780], [0, 0, 472], [0, 0, 339], [0, 0, 374]]"
19264,"[[3, 3, 2762], [0, 1, 456], [2, 5, 376]]"
19195,"[[2, 7, 2322], [1, 3, 590]]"
19158,"[[0, 0, 323]]"
19157,"[[1, 2, 608], [1, 0, 670], [0, 0, 411], [0, 0, 1295]]"
19109,"[[0, 0, 5085], [0, 0, 1377]]"
19100,"[[1, 0, 745]]"
19084,"[[0, 0, 582]]"
19082,"[[0, 1, 1215], [1, 2, 1320], [0, 0, 787], [1, 0, 1220], [0, 0, 632]]"
19035,"[[1, 3, 1742], [2, 0, 1486], [1, 5, 620]]"
19014,"[[0, 2, 1736]]"
18992,"[[0, 0, 2595], [1, 0, 914], [0, 0, 278], [2, 0, 802]]"
18983,"[[0, 6, 3097]]"
18924,"[[0, 0, 1494]]"
18909,"[[1, 0, 903], [0, 0, 391], [0, 0, 1375], [0, 0, 340]]"
18866,"[[1, 0, 121], [1, 1, 1442], [1, 0, 1820], [0, 0, 2449], [1, 1, 526], [0, 2, 414], [1, 5, 1369], [0, 1, 2443], [1, 0, 64], [1, 1, 1408]]"
18865,"[[2, 0, 776]]"
18860,"[[2, 0, 874], [0, 2, 2120], [0, 0, 1137], [0, 0, 467]]"
18813,"[[1, 1, 1073]]"
18737,"[[0, 2, 1232], [3, 0, 3077], [1, 1, 1156], [4, 0, 10046]]"
18663,"[[1, 0, 522], [1, 0, 1975], [1, 4, 3062], [0, 0, 1002], [1, 0, 1092]]"
18619,"[[0, 1, 208], [0, 0, 635]]"
18602,"[[1, 0, 493], [1, 1, 599], [0, 0, 1818], [1, 0, 1143], [0, 0, 234]]"
18590,"[[1, 0, 1120], [1, 0, 616]]"
18583,"[[-1, 1, 1303], [1, 0, 1248]]"
18582,"[[0, 0, 1407]]"
18581,"[[2, 0, 878]]"
18572,"[[5, 0, 3978], [0, 0, 3530], [0, 0, 279], [1, 0, 2289], [0, 3, 3048], [0, 0, 2121], [-1, 0, 2862], [0, 0, 450], [0, 0, 1609]]"
18543,"[[1, 5, 599], [1, 3, 1166], [1, 1, 500]]"
18535,"[[2, 0, 769], [0, 0, 3935], [1, 2, 749], [2, 5, 7066], [1, 4, 1039], [1, 1, 1751], [1, 0, 1163], [0, 2, 2136], [1, 0, 1435], [2, 1, 1141], [1, 0, 1945], [0, 0, 939]]"
18524,"[[0, 0, 235]]"
18468,"[[1, 0, 755], [1, 2, 622]]"
18458,"[[4, 2, 5598]]"
18444,"[[0, 0, 1713], [0, 0, 2757]]"
18437,"[[2, 0, 179]]"
18414,"[[0, 0, 1352], [1, 0, 1278]]"
18406,"[[1, 1, 918], [1, 3, 611]]"
18405,"[[0, 0, 840], [2, 0, 3639], [1, 2, 1788], [0, 0, 5794], [0, 0, 2667], [1, 0, 3998], [0, 0, 2290], [0, 0, 4549], [0, 0, 931], [0, 0, 814], [0, 0, 2466], [0, 0, 2329], [1, 3, 7128], [0, 0, 1348]]"
18393,"[[3, 2, 597], [1, 1, 1355], [0, 2, 260]]"
18356,"[[0, 0, 134], [0, 2, 1322]]"
18329,"[[0, 0, 554], [1, 0, 204], [0, 0, 835], [1, 1, 454], [0, 0, 341], [0, 0, 329], [0, 0, 1000]]"
18306,"[[-1, 0, 68], [1, 0, 1221], [1, 0, 324]]"
18295,"[[0, 0, 1024]]"
18289,"[[1, 2, 548], [1, 0, 688], [0, 1, 416]]"
18277,"[[0, 0, 318], [0, 7, 1641]]"
18168,"[[0, 0, 101]]"
18162,"[[0, 1, 119]]"
18154,"[[0, 0, 260]]"
18149,"[[0, 0, 104], [0, 0, 186]]"
18146,"[[0, 0, 2160], [0, 0, 1708]]"
18092,"[[0, 3, 940], [0, 1, 834], [0, 4, 1349], [1, 0, 332]]"
18085,"[[0, 0, 1475], [0, 0, 800], [0, 0, 1284], [0, 0, 427]]"
18070,"[[1, 0, 1368]]"
18027,"[[0, 0, 1150], [2, 0, 640]]"
17972,"[[1, 0, 214], [2, 0, 247], [2, 2, 930], [2, 0, 587], [0, 0, 1583], [1, 1, 441], [2, 0, 702], [0, 0, 873], [0, 0, 404], [1, 0, 822], [2, 3, 882], [1, 6, 2144], [0, 0, 770], [0, 0, 1446], [0, 6, 537], [2, 2, 534], [0, 0, 1230], [4, 2, 1010], [2, 0, 316], [1, 7, 454], [2, 0, 1291], [2, 1, 629], [1, 0, 996], [1, 0, 491], [0, 0, 354], [0, 1, 784], [0, 0, 1189], [0, 5, 933], [2, 3, 1132], [0, 0, 533], [2, 5, 477], [0, 0, 614], [1, 0, 415], [0, 0, 641]]"
17965,"[[8, 0, 446]]"
17951,"[[1, 0, 369]]"
17920,"[[0, 0, 2303], [1, 0, 379], [2, 0, 358], [1, 0, 8799], [3, 2, 749], [3, 3, 1453]]"
17905,"[[0, 0, 3409]]"
17879,"[[0, 0, 547], [1, 0, 1832], [0, 0, 784]]"
17876,"[[1, 0, 1923], [0, 0, 1304], [1, 1, 711]]"
17869,"[[1, 0, 4235]]"
17868,"[[0, 0, 5519], [2, 0, 842], [2, 0, 2165], [0, 0, 1537], [1, 1, 2464]]"
17861,"[[1, 0, 215], [1, 6, 1009], [0, 0, 712], [1, 0, 118], [0, 0, 278], [0, 3, 374], [0, 2, 345], [1, 0, 554], [1, 2, 82]]"
17854,"[[0, 0, 356]]"
17844,"[[3, 0, 1045], [0, 0, 758], [1, 0, 834], [0, 0, 980], [2, 0, 735], [1, 3, 406], [1, 0, 219], [0, 0, 655]]"
17822,"[[0, 0, 698]]"
17783,"[[2, 0, 670], [1, 0, 314], [0, 4, 972], [0, 0, 627], [0, 1, 678], [0, 2, 566], [0, 1, 592]]"
17764,"[[0, 0, 1288]]"
17759,"[[0, 2, 2690], [0, 0, 1272], [1, 0, 5317], [1, 1, 794], [1, 2, 1042], [1, 0, 1088], [1, 1, 3284], [0, 1, 573], [1, 1, 923], [0, 2, 5355], [0, 2, 1737], [0, 0, 1132], [1, 1, 3722], [0, 0, 268], [2, 1, 9307], [0, 0, 2663], [0, 1, 449], [3, 0, 921], [0, 1, 1313]]"
17757,"[[0, 2, 1288], [0, 0, 764]]"
17734,"[[0, 0, 1111]]"
17730,"[[0, 0, 2374], [0, 2, 3913], [-1, 0, 1054]]"
17703,"[[0, 3, 1321], [1, 0, 735], [1, 0, 433], [0, 0, 1162], [0, 0, 3452], [0, 1, 613]]"
17700,"[[1, 1, 2631], [1, 1, 1512]]"
17684,"[[0, 0, 1875]]"
17678,"[[1, 0, 633]]"
17675,"[[0, 0, 2107]]"
17648,"[[0, 2, 985]]"
17597,"[[2, 0, 529], [3, 0, 323], [2, 3, 1474], [4, 0, 1073], [1, 1, 4061]]"
17597,"[[0, 1, 282]]"
17589,"[[1, 0, 681], [0, 0, 1457]]"
17587,"[[1, 4, 1415]]"
17571,"[[1, 2, 935], [3, 1, 642], [1, 2, 294], [0, 4, 143], [0, 0, 487], [1, 2, 1067], [1, 0, 502], [0, 1, 316], [0, 0, 323], [1, 0, 210], [0, 0, 526], [0, 0, 504]]"
17565,"[[1, 0, 1061], [2, 2, 851], [0, 0, 2102], [1, 0, 79]]"
