reputation,answers
2688,"[[15, 1, 310]]"
14307,"[[131, 12, 1536], [12, 0, 5080], [12, 2, 1115], [1141, 11, 2277], [11, 1, 1610]]"
2140,"[[13, 2, 671], [28, 0, 228]]"
8413,"[[21, 0, 1203], [12, 0, 293], [14, 0, 764]]"
23220,"[[16, 1, 434]]"
1158,"[[28, 1, 463]]"
1552,"[[46, 10, 1210]]"
1313,"[[20, 1, 361]]"
1627,"[[13, 0, 79]]"
8710,"[[18, 7, 1021]]"
5686,"[[14, 4, 510]]"
11201,"[[123, 0, 5526], [12, 1, 894], [14, 0, 2459], [12, 3, 4092], [11, 1, 6588], [21, 0, 1054], [34, 0, 3274], [17, 0, 1962], [11, 0, 2546]]"
3173,"[[14, 2, 480]]"
2114,"[[15, 2, 218]]"
23379,"[[14, 4, 1136]]"
2163,"[[14, 2, 74]]"
13814,"[[18, 0, 268], [13, 0, 920]]"
10517,"[[20, 4, 855]]"
12477,"[[26, 4, 5388], [12, 0, 4272]]"
51691,"[[23, 0, 1653], [11, 0, 562], [13, 5, 3255], [31, 10, 874]]"
1129,"[[29, 1, 141]]"
1735,"[[35, 0, 550], [32, 4, 293], [16, 0, 1116]]"
2420,"[[12, 1, 204]]"
34858,"[[19, 3, 108]]"
144247,"[[12, 2, 1080]]"
9530,"[[28, 4, 2195]]"
1620,"[[19, 1, 386]]"
8317,"[[15, 0, 4208], [45, 1, 883], [14, 3, 1966]]"
16195,"[[34, 3, 1328], [17, 1, 2082]]"
29855,"[[12, 2, 1779]]"
6602,"[[12, 0, 452]]"
22338,"[[11, 0, 1328]]"
9009,"[[12, 1, 698], [19, 1, 545]]"
1336,"[[12, 2, 456]]"
1657,"[[14, 3, 95], [12, 0, 1518], [13, 0, 534]]"
22875,"[[19, 0, 3399]]"
1505,"[[16, 2, 279]]"
3165,"[[20, 2, 628]]"
10425,"[[88, 0, 393], [12, 2, 539], [16, 0, 174], [12, 1, 217], [12, 3, 506], [15, 0, 125]]"
6284,"[[66, 4, 528]]"
10395,"[[12, 0, 396]]"
7585,"[[61, 3, 5169]]"
16832,"[[34, 2, 2187], [23, 0, 5326], [11, 2, 3809]]"
1070,"[[18, 5, 401]]"
3045,"[[11, 1, 1798]]"
1441,"[[11, 3, 813]]"
1906,"[[14, 2, 2227]]"
6708,"[[11, 2, 1883], [16, 0, 872]]"
1577,"[[39, 5, 4130]]"
45702,"[[28, 4, 586], [40, 0, 279]]"
32040,"[[14, 0, 815], [13, 4, 455]]"
4922,"[[11, 8, 675], [240, 13, 598]]"
3341,"[[33, 1, 851]]"
1218122,"[[14, 0, 1029], [15, 2, 146], [12, 0, 293], [16, 0, 467], [13, 0, 720], [13, 0, 2371]]"
3775,"[[19, 0, 500]]"
7066,"[[20, 2, 406]]"
4927,"[[11, 2, 3435], [13, 2, 2494]]"
2925,"[[19, 1, 13456], [15, 3, 961]]"
16589,"[[115, 3, 293]]"
3429,"[[11, 0, 1093]]"
1726,"[[26, 0, 993]]"
10842,"[[11, 3, 2139]]"
53780,"[[11, 2, 410], [48, 3, 886]]"
5709,"[[18, 0, 1215]]"
2134,"[[19, 0, 464], [13, 4, 367]]"
20225,"[[11, 2, 2236], [20, 1, 410], [18, 0, 3214], [32, 1, 1396], [21, 1, 1644], [18, 1, 1125]]"
1175,"[[14, 0, 549]]"
22401,"[[25, 12, 2194]]"
1183,"[[21, 4, 1223]]"
1977,"[[21, 0, 497]]"
3089,"[[11, 6, 1805]]"
25036,"[[35, 2, 860], [13, 0, 2071]]"
4205,"[[13, 1, 401]]"
1310,"[[23, 1, 827]]"
29943,"[[11, 0, 638], [12, 2, 1708]]"
68554,"[[11, 0, 3776]]"
1845,"[[12, 1, 1652]]"
14020,"[[13, 3, 595], [34, 3, 809]]"
10840,"[[11, 0, 825], [13, 0, 461]]"
1320,"[[62, 1, 326]]"
47015,"[[12, 1, 833], [12, 1, 1717], [15, 1, 817], [11, 4, 2022], [24, 3, 903]]"
1191,"[[29, 1, 289]]"
6703,"[[13, 2, 229]]"
2491,"[[25, 3, 1634]]"
5316,"[[23, 3, 1964]]"
144834,"[[16, 0, 21031], [12, 3, 4155]]"
2468,"[[28, 1, 479], [13, 0, 1720], [16, 0, 587], [36, 1, 399]]"
1063,"[[50, 5, 604]]"
7845,"[[11, 0, 2336], [14, 2, 2989]]"
6635,"[[15, 0, 728], [48, 1, 680], [14, 0, 357]]"
14941,"[[86, 7, 2196]]"
3007,"[[88, 1, 663]]"
9246,"[[15, 0, 1141], [34, 1, 1199]]"
16063,"[[14, 2, 3992], [41, 6, 9386]]"
1658,"[[11, 2, 4266]]"
1079,"[[19, 10, 7077]]"
5918,"[[23, 7, 1376]]"
519755,"[[20, 5, 645]]"
3598,"[[19, 5, 1554]]"
2578,"[[15, 0, 676]]"
2228,"[[167, 2, 774]]"
4607,"[[11, 2, 703], [12, 0, 769]]"
1397,"[[15, 0, 267]]"
4043,"[[11, 2, 1573]]"
1176,"[[96, 12, 458]]"
5182,"[[17, 8, 2887], [13, 1, 2730]]"
7926,"[[13, 2, 1071]]"
1087,"[[11, 2, 261]]"
6170,"[[18, 0, 459]]"
1653,"[[13, 5, 209]]"
5917,"[[25, 3, 601]]"
1480,"[[15, 11, 1994]]"
1778,"[[12, 1, 1173], [19, 0, 355], [11, 0, 543]]"
101225,"[[17, 3, 522], [13, 1, 1197], [18, 1, 1871]]"
1416,"[[15, 1, 234]]"
8588,"[[205, 6, 718]]"
9809,"[[23, 1, 406]]"
4741,"[[14, 0, 1121]]"
3601,"[[13, 0, 250]]"
12653,"[[12, 0, 727], [22, 0, 4499], [18, 4, 360]]"
31739,"[[11, 12, 39973]]"
20673,"[[21, 4, 579], [15, 1, 563]]"
134168,"[[13, 4, 179]]"
2430,"[[70, 5, 205]]"
26787,"[[12, 2, 313]]"
1032,"[[13, 2, 6745]]"
1489,"[[14, 0, 184]]"
8641,"[[128, 6, 4647], [21, 1, 130]]"
3688,"[[16, 5, 2055]]"
4241,"[[30, 1, 689]]"
1750,"[[24, 2, 588]]"
1076,"[[15, 2, 974]]"
3712,"[[24, 2, 453]]"
184419,"[[11, 12, 560], [11, 0, 1014], [14, 8, 498], [13, 5, 491], [11, 3, 690], [13, 0, 526], [22, 1, 645], [21, 0, 1127], [22, 4, 1342], [23, 2, 1039], [35, 11, 692], [11, 3, 2064], [51, 0, 289], [14, 0, 268], [18, 0, 583]]"
1607,"[[120, 0, 1080]]"
4211,"[[11, 5, 619], [82, 1, 360]]"
1670,"[[29, 7, 489]]"
3057,"[[11, 0, 2369]]"
106358,"[[28, 0, 881]]"
1763,"[[11, 0, 520]]"
7353,"[[102, 4, 636]]"
1263,"[[15, 1, 1034]]"
4096,"[[22, 3, 264]]"
4037,"[[11, 0, 342]]"
20833,"[[53, 0, 2219], [19, 0, 622]]"
40681,"[[12, 3, 460], [46, 9, 1260], [11, 0, 573]]"
1028,"[[11, 2, 2271]]"
417205,"[[67, 5, 13307], [32, 0, 1265], [15, 4, 6839], [19, 10, 844], [13, 0, 27340], [13, 0, 3377], [81, 5, 28497], [26, 0, 4661], [22, 0, 5433], [16, 3, 2911], [14, 0, 2143], [13, 1, 14528], [11, 1, 6698], [15, 1, 11343], [19, 0, 6634], [12, 6, 1634], [11, 2, 7669], [16, 0, 3340], [35, 0, 3695], [18, 3, 12007], [75, 6, 13595], [21, 4, 12923], [14, 3, 12749], [49, 4, 16316], [28, 1, 4620]]"
2237,"[[208, 13, 779]]"
5355,"[[62, 5, 292]]"
2757,"[[16, 0, 1614]]"
1640,"[[11, 1, 1359]]"
2372,"[[12, 2, 490]]"
2372,"[[64, 3, 1550]]"
2885,"[[11, 0, 839]]"
7277,"[[11, 10, 2649]]"
9275,"[[11, 1, 463]]"
4863,"[[11, 0, 499]]"
2013,"[[13, 0, 944]]"
2302,"[[12, 3, 1072]]"
1438,"[[27, 4, 207]]"
11578,"[[48, 9, 620]]"
17363,"[[83, 0, 844]]"
166292,"[[13, 0, 398]]"
12163,"[[32, 11, 12233], [70, 22, 5387], [12, 6, 427], [35, 1, 1844]]"
3930,"[[24, 4, 1445]]"
48734,"[[21, 1, 690], [13, 0, 2486], [30, 1, 735]]"
3094,"[[12, 0, 531]]"
11160,"[[61, 6, 2608]]"
74512,"[[45, 0, 971], [16, 0, 363]]"
13769,"[[30, 1, 374]]"
11728,"[[21, 0, 282], [13, 1, 243], [13, 3, 1464]]"
16408,"[[13, 2, 1691], [13, 0, 955], [18, 5, 2142], [11, 0, 1052], [11, 0, 1167], [143, 2, 1453], [27, 0, 1697]]"
16584,"[[13, 1, 798], [15, 3, 1593]]"
7269,"[[18, 2, 1384]]"
15226,"[[25, 1, 745], [14, 1, 408], [17, 0, 5364], [12, 1, 3201]]"
47147,"[[30, 1, 7490]]"
18316,"[[11, 0, 2162], [57, 1, 460], [11, 1, 1486], [12, 1, 752], [11, 0, 945], [11, 0, 719]]"
2005,"[[68, 4, 115], [20, 0, 216], [70, 5, 407]]"
2919,"[[14, 0, 776]]"
25759,"[[13, 0, 881], [14, 0, 3371]]"
9731,"[[50, 4, 1758]]"
3793,"[[65, 1, 1378]]"
1051,"[[11, 1, 643]]"
16232,"[[16, 3, 1534], [13, 1, 2103], [11, 3, 2313], [12, 2, 1612]]"
6472,"[[16, 0, 353]]"
2171,"[[15, 0, 823]]"
10385,"[[45, 2, 1429]]"
7973,"[[12, 1, 1145], [34, 1, 431], [13, 0, 1295], [12, 1, 540], [13, 7, 2764], [39, 4, 811]]"
53564,"[[15, 2, 1103]]"
61377,"[[15, 2, 2305], [11, 5, 2912], [16, 13, 2302], [16, 8, 2977], [13, 4, 1396], [14, 1, 1879], [12, 6, 6602], [12, 2, 2821], [12, 4, 1208], [15, 0, 351], [13, 2, 3179], [14, 2, 2280], [11, 1, 1037], [14, 1, 3982], [11, 2, 4479], [13, 0, 2127], [34, 0, 2842], [13, 0, 943], [11, 2, 948]]"
11490,"[[11, 0, 7345], [13, 4, 1913]]"
4632,"[[11, 0, 529]]"
9357,"[[20, 1, 552]]"
56374,"[[13, 2, 438]]"
2516,"[[13, 0, 662]]"
2073,"[[12, 4, 2635]]"
35427,"[[16, 0, 375], [20, 0, 2834], [21, 9, 4967], [19, 2, 3241]]"
6444,"[[14, 0, 573]]"
1794,"[[20, 0, 102], [41, 2, 312]]"
11695,"[[11, 0, 892]]"
2359,"[[41, 2, 318]]"
2826,"[[20, 0, 757]]"
20382,"[[37, 7, 352], [73, 2, 925], [17, 4, 988], [13, 4, 355]]"
2946,"[[30, 2, 358]]"
1171,"[[24, 4, 1222]]"
4218,"[[14, 3, 1043]]"
2623,"[[11, 0, 516]]"
21905,"[[60, 2, 1801], [22, 0, 1348]]"
6822,"[[25, 0, 2143], [39, 3, 7219]]"
4065,"[[13, 0, 2703]]"
156700,"[[12, 1, 2869], [15, 3, 559], [23, 8, 755], [14, 0, 392]]"
1683,"[[34, 0, 595]]"
1970,"[[15, 1, 590]]"
8089,"[[11, 5, 600]]"
2704,"[[11, 4, 78], [11, 3, 100], [23, 3, 688]]"
1942,"[[15, 0, 1599]]"
7203,"[[140, 5, 2907]]"
1537,"[[14, 0, 258]]"
4863,"[[15, 1, 585]]"
2646,"[[12, 1, 103]]"
1140,"[[11, 2, 105]]"
1641,"[[37, 3, 841]]"
1671,"[[26, 1, 407]]"
401924,"[[17, 4, 1189], [26, 1, 5500], [12, 0, 3169], [11, 5, 4274], [11, 7, 947], [17, 0, 704], [12, 1, 2925], [17, 0, 808], [74, 3, 1270], [12, 0, 4318], [21, 2, 2908]]"
1303,"[[13, 1, 1110], [12, 0, 721]]"
2743,"[[31, 4, 3497]]"
12643,"[[13, 7, 995]]"
5745,"[[11, 0, 1757], [14, 0, 1876], [12, 0, 2991]]"
15734,"[[25, 3, 434], [22, 5, 1570]]"
9353,"[[19, 6, 1240]]"
7986,"[[11, 0, 1378]]"
1623,"[[18, 4, 2908]]"
2042,"[[12, 0, 413], [20, 6, 2139], [16, 0, 1085]]"
69979,"[[18, 0, 2090]]"
12622,"[[15, 0, 172]]"
21595,"[[12, 0, 1936]]"
2496,"[[19, 1, 915]]"
1767,"[[11, 0, 242]]"
28803,"[[30, 4, 4781], [24, 1, 811], [24, 4, 928], [188, 9, 1321], [16, 3, 1277], [19, 5, 2269], [14, 0, 751], [14, 1, 508]]"
4090,"[[13, 0, 226]]"
6012,"[[12, 1, 459], [11, 3, 1452], [53, 5, 2015]]"
102031,"[[205, 5, 2817], [13, 6, 4909], [21, 0, 893], [46, 2, 1501], [17, 3, 920], [29, 2, 6716], [14, 0, 2241], [21, 3, 4316], [310, 4, 1803], [18, 0, 8092], [45, 2, 537], [19, 1, 825], [12, 1, 1687], [14, 2, 4866], [19, 2, 4672], [19, 3, 4590], [12, 3, 5584], [71, 6, 592], [27, 1, 5077], [51, 2, 745], [42, 4, 1830], [59, 0, 1816], [13, 0, 730], [20, 5, 1529], [95, 7, 2553], [19, 4, 675], [125, 4, 2793]]"
1270,"[[37, 1, 172]]"
31218,"[[15, 0, 644], [22, 1, 1330]]"
37932,"[[12, 0, 371]]"
8432,"[[40, 2, 158]]"
58512,"[[16, 11, 2371], [27, 1, 1114], [15, 3, 843], [28, 1, 861], [13, 1, 1832], [11, 1, 783], [19, 0, 2170], [11, 3, 2388], [50, 7, 1623]]"
12835,"[[19, 0, 9585]]"
7832,"[[13, 1, 2382]]"
2501,"[[11, 1, 597]]"
114769,"[[14, 0, 1063]]"
6692,"[[11, 8, 4681]]"
4743,"[[46, 2, 810]]"
6996,"[[19, 0, 465], [39, 2, 717], [22, 3, 2369]]"
3827,"[[98, 4, 66]]"
6156,"[[12, 0, 922], [31, 0, 617]]"
15744,"[[69, 9, 1189]]"
25731,"[[37, 5, 1006]]"
2437,"[[14, 0, 916], [49, 2, 610]]"
20024,"[[46, 0, 447], [38, 1, 524], [140, 7, 406]]"
31082,"[[13, 3, 805]]"
8880,"[[17, 1, 563], [14, 3, 1413]]"
2660,"[[74, 2, 711], [13, 0, 906], [46, 2, 387], [18, 0, 816]]"
3535,"[[15, 0, 717], [11, 1, 465]]"
6220,"[[100, 4, 640], [45, 3, 514]]"
2395,"[[15, 1, 287]]"
10034,"[[11, 0, 2300]]"
9067,"[[38, 0, 623]]"
1192,"[[46, 4, 1142]]"
1604,"[[47, 1, 509]]"
22681,"[[18, 1, 4072], [12, 0, 4207]]"
6620,"[[59, 0, 2646]]"
7343,"[[11, 0, 366], [22, 1, 492]]"
5074,"[[14, 0, 569], [11, 4, 311], [12, 4, 1328]]"
1180,"[[15, 0, 212], [18, 4, 189], [65, 0, 306]]"
15788,"[[11, 0, 4467], [21, 0, 3035]]"
7885,"[[36, 3, 525]]"
4520,"[[14, 1, 250]]"
1333,"[[14, 2, 650]]"
3460,"[[18, 3, 397]]"
55281,"[[12, 0, 1573]]"
5742,"[[28, 1, 465]]"
1979,"[[11, 0, 1956]]"
31776,"[[22, 0, 1625], [34, 0, 1478]]"
6407,"[[11, 1, 1250], [15, 1, 2142], [22, 2, 1004]]"
134505,"[[13, 0, 2648], [20, 2, 938], [21, 0, 393], [20, 0, 2097], [34, 0, 1482]]"
28060,"[[17, 3, 445], [18, 3, 640], [23, 6, 2131], [15, 2, 668], [11, 1, 617], [13, 0, 2561], [16, 0, 339]]"
7794,"[[14, 0, 1204]]"
24646,"[[18, 3, 290]]"
1159,"[[24, 5, 753]]"
2527,"[[14, 1, 153]]"
3598,"[[12, 1, 710], [12, 1, 808]]"
4351,"[[22, 6, 811]]"
30098,"[[17, 2, 828], [11, 0, 1316], [12, 4, 3817], [11, 1, 765], [11, 3, 1101], [12, 1, 1218], [11, 2, 3679]]"
2162,"[[17, 0, 565]]"
2295,"[[11, 2, 1923]]"
2789,"[[11, 0, 472], [12, 1, 1107]]"
4621,"[[13, 1, 397], [14, 1, 4396]]"
51553,"[[49, 4, 780], [12, 0, 1454]]"
1360,"[[19, 0, 305]]"
2388,"[[226, 12, 569]]"
4639,"[[24, 8, 1223]]"
13566,"[[23, 9, 3875]]"
2120,"[[12, 1, 3480]]"
1296,"[[22, 0, 522]]"
4057,"[[17, 2, 4501], [11, 0, 728]]"
34067,"[[12, 3, 1100]]"
4340,"[[20, 7, 488], [11, 0, 933]]"
29525,"[[19, 2, 1294], [12, 6, 1073], [13, 7, 978], [35, 0, 838], [15, 0, 1253], [11, 3, 437]]"
23864,"[[11, 0, 116]]"
15220,"[[50, 3, 1865]]"
5179,"[[31, 9, 926]]"
28965,"[[20, 2, 2115], [98, 3, 337], [17, 2, 195], [23, 1, 70]]"
3933,"[[15, 0, 460]]"
8753,"[[573, 13, 968]]"
5249,"[[22, 3, 1948]]"
5368,"[[14, 3, 1701]]"
4399,"[[18, 0, 443]]"
2503,"[[11, 10, 728]]"
7076,"[[11, 2, 809]]"
1579,"[[47, 3, 971], [13, 0, 1011]]"
4539,"[[11, 1, 2040]]"
1560,"[[29, 1, 345]]"
1359,"[[12, 0, 405], [12, 1, 396]]"
12782,"[[17, 0, 1654], [14, 3, 3912], [12, 2, 1374]]"
1399,"[[16, 4, 361]]"
2494,"[[11, 0, 419]]"
35515,"[[29, 3, 1548], [28, 0, 1214], [13, 5, 1408], [43, 5, 1665], [15, 0, 2003], [15, 2, 2991], [20, 1, 2560], [42, 0, 1058], [12, 0, 795], [21, 5, 828], [422, 3, 1003], [11, 1, 5009], [27, 0, 1001], [11, 0, 840], [108, 5, 2074], [19, 2, 1437], [57, 6, 808], [17, 2, 5069]]"
3750,"[[17, 5, 1094]]"
1796,"[[20, 1, 176]]"
30510,"[[41, 5, 1362]]"
70911,"[[20, 8, 2862]]"
18259,"[[12, 0, 479], [28, 0, 400], [14, 5, 1464], [12, 0, 326], [39, 0, 154]]"
8399,"[[11, 0, 302]]"
1567,"[[15, 0, 1279]]"
2971,"[[16, 0, 389], [18, 0, 2313]]"
20369,"[[15, 2, 5670]]"
4005,"[[14, 0, 297]]"
2249,"[[46, 4, 235]]"
3066,"[[33, 1, 783]]"
1603,"[[59, 0, 699]]"
8672,"[[26, 6, 3434], [20, 5, 1581], [13, 0, 7703], [66, 3, 2192], [103, 7, 632]]"
6066,"[[13, 0, 634], [14, 0, 318], [15, 5, 155]]"
2110,"[[11, 4, 494], [24, 5, 344]]"
1647,"[[16, 0, 173]]"
1950,"[[20, 12, 329]]"
6401,"[[13, 0, 535], [28, 1, 7267], [18, 0, 2007]]"
8198,"[[25, 0, 3619]]"
3377,"[[13, 3, 610], [32, 0, 1052], [14, 1, 726]]"
22111,"[[24, 2, 2264], [18, 13, 1703]]"
2377,"[[133, 8, 1055]]"
6245,"[[43, 8, 656], [16, 0, 347], [39, 4, 331]]"
7909,"[[17, 0, 1122]]"
7104,"[[22, 1, 443]]"
1144,"[[11, 1, 738]]"
1579,"[[14, 2, 2747]]"
14065,"[[26, 3, 1108], [28, 5, 1797]]"
11154,"[[13, 0, 290]]"
1659,"[[17, 7, 817]]"
13137,"[[25, 0, 1128], [18, 1, 815]]"
6261,"[[11, 0, 1862], [11, 1, 557]]"
43214,"[[13, 0, 5941], [112, 0, 4383], [29, 0, 3040], [12, 0, 1311], [13, 0, 1937], [13, 0, 3112], [17, 0, 588], [24, 1, 6387], [11, 0, 3302], [13, 0, 4481], [16, 0, 479], [23, 0, 1825]]"
14313,"[[11, 0, 624]]"
13068,"[[11, 8, 162]]"
52893,"[[21, 2, 121]]"
3747,"[[22, 0, 478]]"
2687,"[[16, 0, 537], [11, 1, 213]]"
1640,"[[14, 2, 274]]"
43938,"[[11, 1, 3302]]"
1362,"[[23, 1, 323]]"
2949,"[[77, 8, 402]]"
4792,"[[13, 3, 2361]]"
1572,"[[23, 6, 597]]"
13564,"[[47, 5, 1213]]"
1951,"[[16, 0, 297]]"
2084,"[[39, 2, 481]]"
1056,"[[14, 0, 951], [18, 2, 862]]"
17235,"[[22, 2, 876]]"
7967,"[[13, 0, 501], [26, 5, 2261], [33, 4, 6867], [27, 1, 1662]]"
23425,"[[20, 25, 596]]"
53259,"[[20, 0, 3593], [11, 1, 1807]]"
3914,"[[31, 1, 242], [19, 2, 201]]"
11261,"[[12, 0, 472], [11, 0, 2033]]"
1002,"[[62, 6, 230]]"
7888,"[[15, 1, 131]]"
11596,"[[23, 5, 1013]]"
1140,"[[11, 2, 499]]"
1498,"[[27, 1, 208], [16, 1, 201]]"
36414,"[[12, 0, 870], [14, 1, 1763], [13, 0, 1164]]"
2926,"[[21, 0, 941]]"
26353,"[[11, 3, 3794]]"
18866,"[[20, 3, 320], [13, 0, 750], [11, 0, 1456]]"
1898,"[[12, 0, 1524]]"
1165,"[[11, 4, 130]]"
16629,"[[17, 0, 954]]"
1128,"[[36, 0, 774]]"
102263,"[[25, 1, 1576], [30, 5, 959], [23, 0, 675], [16, 0, 590], [12, 1, 838], [124, 11, 1197]]"
1009,"[[16, 2, 322]]"
1883,"[[12, 0, 431]]"
5972,"[[24, 3, 907], [17, 1, 826]]"
25946,"[[14, 0, 208]]"
1480,"[[12, 0, 1490], [55, 2, 1338]]"
41601,"[[19, 0, 3147], [17, 5, 2357], [12, 9, 2086], [11, 0, 1533], [23, 3, 2528]]"
1190,"[[17, 0, 5401], [18, 2, 536]]"
4101,"[[11, 1, 843]]"
14818,"[[13, 2, 1789]]"
97093,"[[18, 1, 477], [11, 4, 692]]"
5074,"[[37, 1, 1552], [55, 1, 490]]"
26748,"[[13, 2, 2109], [13, 0, 1300]]"
1427,"[[41, 2, 696]]"
1088,"[[13, 1, 2197], [11, 1, 2194]]"
2194,"[[11, 2, 871]]"
204209,"[[11, 0, 544], [33, 1, 684], [23, 6, 2120], [182, 9, 500], [14, 1, 417], [16, 5, 1006], [12, 3, 3202], [28, 2, 1839], [19, 1, 435], [107, 3, 864], [32, 0, 877], [28, 1, 456], [16, 0, 198], [13, 4, 1628], [23, 1, 2434], [31, 0, 294], [72, 5, 1159], [72, 4, 327], [26, 0, 723], [15, 0, 597], [21, 1, 2036], [30, 2, 2687], [50, 7, 940], [23, 2, 324], [18, 2, 922], [77, 3, 1703], [17, 0, 2177], [40, 2, 1087], [49, 2, 687], [16, 2, 703], [32, 3, 860], [28, 4, 1221], [14, 0, 242], [24, 3, 677], [16, 10, 2550], [13, 0, 1845], [11, 4, 927], [12, 0, 353], [28, 0, 905], [21, 3, 1037], [12, 0, 656], [21, 1, 2081], [17, 5, 896], [208, 0, 3488], [68, 0, 372], [23, 0, 2844], [12, 1, 295], [16, 0, 405], [60, 0, 1373], [21, 1, 392], [37, 0, 1172], [19, 2, 351], [42, 1, 962], [12, 0, 899], [33, 3, 1308], [11, 0, 2535], [16, 10, 1076], [28, 0, 1221], [47, 0, 662], [33, 2, 191], [20, 2, 1708], [42, 0, 271], [38, 2, 538], [20, 2, 172], [65, 5, 569], [43, 5, 708], [74, 3, 632], [18, 1, 978], [12, 2, 1267], [122, 7, 267], [33, 0, 1389], [13, 0, 838], [19, 0, 488], [12, 1, 569], [36, 1, 386], [20, 1, 888], [43, 0, 1027], [31, 0, 1328], [57, 0, 641], [38, 13, 1864], [26, 4, 824], [49, 6, 800], [12, 0, 408], [34, 1, 930], [13, 0, 1071], [22, 1, 1004], [42, 4, 226], [25, 4, 1986], [20, 2, 581], [13, 0, 2064], [42, 0, 1354], [228, 4, 364], [42, 4, 1031], [25, 1, 712]]"
1161,"[[13, 1, 341]]"
39485,"[[19, 0, 2203], [11, 3, 1198]]"
7567,"[[18, 2, 1397]]"
5270,"[[18, 2, 301]]"
1113,"[[19, 0, 2123]]"
1630,"[[11, 0, 558]]"
13173,"[[16, 3, 355], [19, 1, 1298]]"
2210,"[[74, 9, 2338]]"
1514,"[[78, 0, 461], [20, 3, 476]]"
1101,"[[97, 1, 952]]"
1143,"[[101, 0, 454]]"
5063,"[[19, 3, 409]]"
1398,"[[18, 0, 82]]"
2867,"[[209, 8, 76]]"
30291,"[[14, 1, 289], [24, 1, 1344], [11, 5, 877], [27, 1, 1009], [11, 6, 452]]"
22317,"[[14, 3, 2452], [39, 7, 7725], [21, 5, 2468], [16, 0, 1829], [65, 6, 17070]]"
13284,"[[23, 6, 637], [13, 3, 937]]"
1992,"[[47, 0, 507]]"
1592,"[[25, 1, 855], [117, 2, 913]]"
9492,"[[12, 6, 2963], [11, 0, 1777], [13, 0, 313], [51, 0, 442]]"
6007,"[[13, 3, 507]]"
3906,"[[17, 1, 1657]]"
3679,"[[28, 0, 2742]]"
2876,"[[12, 3, 3891]]"
7245,"[[15, 2, 2198], [15, 3, 1166], [14, 1, 3291]]"
14759,"[[13, 0, 1193]]"
2611,"[[31, 4, 596]]"
12336,"[[22, 0, 2740], [41, 1, 1441]]"
44060,"[[46, 1, 559]]"
5949,"[[13, 0, 858]]"
6440,"[[38, 2, 612], [26, 2, 594]]"
2606,"[[12, 0, 306]]"
19096,"[[31, 2, 292]]"
4786,"[[16, 0, 559]]"
2231,"[[15, 0, 525], [15, 2, 526], [35, 6, 2218], [12, 8, 1738], [34, 5, 3312]]"
1169,"[[31, 0, 536], [25, 0, 163]]"
54562,"[[33, 6, 3110]]"
1306,"[[16, 2, 749]]"
7915,"[[13, 0, 630]]"
1982,"[[25, 1, 1038]]"
2910,"[[24, 3, 1256]]"
2042,"[[11, 0, 623]]"
4403,"[[30, 3, 8565]]"
1286,"[[13, 4, 1366], [25, 0, 443]]"
1959,"[[13, 1, 1074], [13, 0, 1232]]"
5830,"[[15, 5, 334]]"
36232,"[[30, 0, 358], [12, 0, 569], [36, 3, 1110], [60, 0, 534]]"
1140,"[[28, 2, 1300]]"
4816,"[[17, 0, 1482], [13, 0, 685]]"
5517,"[[19, 0, 8424]]"
1585,"[[13, 3, 852], [12, 3, 526], [36, 5, 1332], [17, 2, 2778], [17, 3, 897]]"
4764,"[[20, 2, 675]]"
7778,"[[33, 0, 495]]"
1075,"[[12, 2, 1010], [11, 1, 635]]"
7623,"[[55, 1, 817], [12, 1, 561]]"
4044,"[[32, 3, 133]]"
1339,"[[35, 27, 2606]]"
4583,"[[13, 1, 243]]"
5295,"[[18, 2, 262], [20, 1, 2102]]"
11040,"[[19, 0, 163]]"
3021,"[[21, 1, 325]]"
2841,"[[15, 1, 339]]"
5484,"[[25, 5, 389], [14, 0, 63]]"
2340,"[[20, 2, 2217]]"
2245,"[[141, 3, 473], [57, 3, 613]]"
49970,"[[11, 0, 657], [25, 4, 456], [16, 2, 260], [26, 2, 1032]]"
2315,"[[11, 0, 138]]"
15499,"[[54, 8, 6628], [15, 0, 4716], [11, 2, 619], [17, 1, 2015], [36, 0, 835]]"
1554,"[[11, 2, 986]]"
4148,"[[62, 1, 671], [26, 5, 379]]"
2081,"[[12, 0, 2481]]"
21859,"[[14, 0, 170], [17, 0, 751]]"
1637,"[[30, 2, 614]]"
3166,"[[59, 1, 617]]"
7910,"[[16, 2, 376]]"
5020,"[[29, 3, 393]]"
5238,"[[14, 0, 594]]"
1382,"[[83, 1, 299]]"
1772,"[[32, 4, 377], [16, 3, 582]]"
4622,"[[15, 6, 152]]"
1938,"[[23, 0, 173], [112, 9, 976]]"
13148,"[[16, 0, 687]]"
2409,"[[43, 3, 436]]"
6677,"[[11, 3, 653]]"
5731,"[[13, 2, 2595], [28, 5, 3011], [98, 8, 332]]"
2632,"[[16, 1, 1389]]"
9264,"[[16, 0, 2273], [15, 1, 3080], [13, 2, 2301], [12, 0, 199]]"
1991,"[[12, 0, 774], [79, 3, 516]]"
7788,"[[54, 0, 309]]"
6035,"[[16, 2, 1191], [15, 3, 2352], [16, 0, 1010]]"
3921,"[[22, 1, 1276]]"
2825,"[[41, 1, 205]]"
1950,"[[36, 3, 353]]"
10778,"[[55, 0, 1168]]"
2945,"[[12, 4, 1314]]"
